,sample_name,tax_id,tax_level,genus_tax_id,name,common_name,category,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,expected_bg_count,p_val,p_adj,Barcode
20439,EARLI_11620_PLaD1_F3_OPS046_S38,1660,1,2529408,Schaalia odontolytica,,bacteria,-1.349108346,-0.017612873,-0.017612873,0.107083942,6,NA,NA,94.1333,78,34.4187,0.113188,0.346568,NA,NA,-0.325119548,0.035694647,2,NA,NA,92.3,45,307.653,3.56529,10.8563,NA,NA,NA,0.245419782,0.000123861,0.000529892,11620
20467,EARLI_11642_PLaD1_O2_OPS046_S31,194441,1,153136,Primate T-lymphotropic virus 2,,viruses,848.2351281,100,100,0.028274504,2,NA,NA,99,96,52.1367,NA,NA,NA,NA,100,0.056549009,4,NA,NA,69.5025,25.5,153.359,NA,NA,NA,NA,NA,0,0,0,11642
20471,EARLI_11642_PLaD1_O2_OPS046_S31,4182,1,4181,Sesamum indicum,sesame,eukaryota,282.7497242,100,0.406908792,0.028274504,2,NA,NA,100,144,86.2676,0.00591686,0.0549451,NA,NA,100,0.028274504,2,NA,NA,97.9,47.5,307.653,NA,NA,NA,NA,NA,0.027973824,5.12e-05,0.000230726,11642
20475,EARLI_11642_PLaD1_O2_OPS046_S31,93064,1,13687,Sphingomonas koreensis,,bacteria,-0.059441019,-0.20766988,-0.288501764,0.749274363,53,NA,NA,94.8497,140.132,66.3045,4.81989,14.1095,NA,NA,-0.20766988,0.353431303,25,NA,NA,93.6797,48.68,240.744,1.02721,3.24447,NA,NA,NA,3.381630052,0.000158791,0.000669059,11642
20481,EARLI_11642_PLaD1_O2_OPS046_S31,2015316,1,85413,Bosea sp. AS-1,,bacteria,-0.052742182,-0.150770733,-0.308803185,0.282745043,20,NA,NA,92.2403,154.5,62.6826,8.16297,25.5186,NA,NA,-0.150770733,0.565490085,40,1,34,58.3534,20.25,17.5404,1.08191,3.4252,NA,NA,NA,1.357120889,0.000386519,0.00153154,11642
20495,EARLI_11642_PLaD1_O2_OPS046_S31,1280,1,1279,Staphylococcus aureus,,bacteria,-0.039736518,-0.244535292,-0.330329582,0.169647026,12,NA,NA,99.8833,97.6667,54.4463,6.03891,17.7679,NA,NA,-0.244535292,0.282745043,20,NA,NA,99.125,44.6,294.203,74.1236,301.964,NA,NA,NA,0.188940976,1.36e-08,7.65e-08,11642
20498,EARLI_11642_PLaD1_O2_OPS046_S31,1842537,1,47420,Hydrogenophaga sp. RAC07,,bacteria,-0.005234021,-0.308093508,-0.314850401,0.028274504,2,NA,NA,91,131,60.924,4.92996,15.5683,NA,NA,-0.308093508,0.028274504,2,NA,NA,100,48,307.653,0.235228,0.671723,NA,NA,NA,0,0,0,11642
20500,EARLI_11642_PLaD1_O2_OPS046_S31,256839,1,22,Shewanella decolorationis,,bacteria,0.75405704,100,100,0.028274504,2,NA,NA,100,103,58.284,NA,NA,NA,NA,0.219240828,0.028274504,2,NA,NA,100,34,307.653,0.014106,0.0646253,NA,NA,NA,0,0,0,11642
20501,EARLI_11642_PLaD1_O2_OPS046_S31,1725,1,1716,Corynebacterium xerosis,,bacteria,0.008717486,1.493872731,1.493872731,0.028274504,2,NA,NA,100,105,59.6383,0.00315608,0.0168143,NA,NA,-0.308351636,0.028274504,2,NA,NA,100,34,307.653,0.246659,0.708232,NA,NA,NA,0.038780596,0.000129129,0.000550738,11642
20502,EARLI_11642_PLaD1_O2_OPS046_S31,161879,1,1716,Corynebacterium kroppenstedtii,,bacteria,-0.001675946,-0.123196667,-0.161610246,0.028274504,2,NA,NA,98.05,130,73.2795,76.51,473.248,NA,NA,-0.123196667,0.014137252,1,NA,NA,100,40,307.653,26.1715,212.322,NA,NA,NA,0.023016897,2.93e-05,0.000136098,11642
20504,EARLI_11642_PLaD1_O2_OPS046_S31,1446794,1,447237,Frondihabitans sp. 762G35,,bacteria,0.718669813,100,100,0.014137252,1,NA,NA,85.6,146,58.8239,NA,NA,NA,NA,100,0.014137252,1,NA,NA,87.5,48,307.653,NA,NA,NA,NA,NA,0,0,0,11642
20507,EARLI_11642_PLaD1_O2_OPS046_S31,484,1,482,Neisseria flavescens,,bacteria,0.042243335,4.534166095,4.534166095,0.028274504,2,NA,NA,97.45,136,76.0089,0.000853364,0.00604767,NA,NA,-0.107177469,0.028274504,2,NA,NA,97.8,45,307.653,1.19324,10.8695,NA,NA,NA,0,0,0,11642
20508,EARLI_11642_PLaD1_O2_OPS046_S31,739,1,416916,Aggregatibacter segnis,,bacteria,0.04582731,8.450558888,8.450558888,0.028274504,2,NA,NA,91.3,104,46.6198,0.000335689,0.00330615,NA,NA,-0.153013262,0.028274504,2,NA,NA,100,36,307.653,0.147371,0.778341,NA,NA,NA,0.102415817,0.001750117,0.00604789,11642
20509,EARLI_11642_PLaD1_O2_OPS046_S31,10359,1,10358,Human betaherpesvirus 5,Human cytomegalovirus,viruses,0.026660035,17.00265249,17.00265249,0.056549009,4,NA,NA,100,93.5,51.8875,0.000335689,0.00330615,NA,NA,0.596949832,0.028274504,2,NA,NA,100,48,307.653,0.00654756,0.0363966,NA,NA,NA,0,0,0,11642
20510,EARLI_11642_PLaD1_O2_OPS046_S31,1613,1,1578,Lactobacillus fermentum,,bacteria,-0.007547186,-0.073551205,-0.073551205,0.084823513,6,NA,NA,99.7667,135.333,79.8976,0.111383,0.361102,NA,NA,-0.256950173,0.056549009,4,NA,NA,100,42.5,307.653,0.32841,1.05803,NA,NA,NA,0.038780596,2.82e-09,1.61e-08,11642
20511,EARLI_11642_PLaD1_O2_OPS046_S31,1014,1,1013,Weeksella virosa,,bacteria,0.004996011,1.460404359,-0.176614413,0.028274504,2,NA,NA,94,50,18.1135,4.90723,27.6249,NA,NA,1.460404359,0.028274504,2,NA,NA,93.8,48,307.653,0.00324478,0.0171389,NA,NA,NA,0.048527982,0.000240845,0.000987356,11642
20514,EARLI_11642_PLaD1_O2_OPS046_S31,624,1,620,Shigella sonnei,,bacteria,0.000547375,0.319714213,0.319714213,0.028274504,2,NA,NA,99.65,144.5,85.9263,0.0102948,0.0562368,NA,NA,-0.163381499,0.014137252,1,NA,NA,97.9,48,307.653,3.91639,23.8843,NA,NA,NA,0.016292993,1.08e-05,5.22e-05,11642
20515,EARLI_11642_PLaD1_O2_OPS046_S31,348802,1,5583,Exophiala xenobiotica,,eukaryota,-0.00266531,-0.197499642,-0.209747936,0.028274504,2,NA,NA,95.4,109,55.5086,1.02283,4.74167,NA,NA,-0.197499642,0.028274504,2,NA,NA,88.9,36,307.653,0.485658,2.31587,NA,NA,NA,0.109669658,0.002079514,0.007026721,11642
20518,EARLI_11642_PLaD1_O2_OPS046_S31,158836,1,547,Enterobacter hormaechei,,bacteria,-0.004261687,-0.102420359,-0.102420359,0.141372521,10,NA,NA,99.89,98.6,55.1926,0.446027,2.97455,NA,NA,-0.184922086,0.042411756,3,NA,NA,96.3667,47.3333,307.653,0.209443,0.903252,NA,NA,NA,0,0,0,11642
20519,EARLI_11642_PLaD1_O2_OPS046_S31,1313,1,1301,Streptococcus pneumoniae,,bacteria,-0.077382031,-0.188187949,-0.188187949,1.583372239,112,NA,NA,99.917,72.2857,37.2934,14.2392,67.251,NA,NA,-0.200178343,0.409980312,29,NA,NA,95.6365,36,297.045,57.4516,284.954,NA,NA,NA,1.462725493,1.69e-15,1.04e-14,11642
20529,EARLI_11642_PLaD1_O2_OPS046_S31,1748,1,1912215,Acidipropionibacterium acidipropionici,,bacteria,-0.004882858,-0.128027212,-0.379170445,0.028274504,2,NA,NA,100,130.5,77.0534,1.84237,4.78438,NA,NA,-0.128027212,0.028274504,2,NA,NA,94.55,47,307.653,0.0503857,0.172707,NA,NA,NA,0.073514376,0.000740811,0.002782072,11642
20545,EARLI_11649_PLaD1_F1_OPS046_S6,2479367,1,82976,Buttiauxella sp. 3AFRM03,,bacteria,748.6326637,100,100,0.074858217,4,NA,NA,94.05,86.5,38.8173,NA,NA,NA,NA,100,0.037429108,2,NA,NA,92.9,42,307.653,NA,NA,NA,NA,NA,0.155572595,0.000234932,0.000965407,11649
20547,EARLI_11649_PLaD1_F1_OPS046_S6,10368,1,40272,Human betaherpesvirus 6,,viruses,748.5821667,100,100,0.037429108,2,NA,NA,100,146,87.6383,NA,NA,NA,NA,100,0.037429108,2,NA,NA,100,42,307.653,NA,NA,NA,NA,NA,0,0,0,11649
20550,EARLI_11649_PLaD1_F1_OPS046_S6,33936,1,1055323,Aeribacillus pallidus,,bacteria,374.2920284,100,100,0.037429108,2,NA,NA,98.95,146,85.5768,NA,NA,NA,NA,0.162134266,0.037429108,2,NA,NA,96.85,48,307.653,0.0235128,0.085832,NA,NA,NA,0.018952636,1.67e-05,7.95e-05,11649
20551,EARLI_11649_PLaD1_F1_OPS046_S6,4236,1,4235,Lactuca sativa,,eukaryota,374.2915566,100,0.122735892,0.037429108,2,NA,NA,88.1,122,51.3445,0.0245589,0.104861,NA,NA,100,0.037429108,2,NA,NA,90.55,47.5,307.653,NA,NA,NA,NA,NA,0.091543963,0.001313906,0.004674645,11649
20552,EARLI_11649_PLaD1_F1_OPS046_S6,6956,1,6953,Dermatophagoides pteronyssinus,European house dust mite,eukaryota,374.291324,100,0.106132273,0.037429108,2,NA,NA,100,153,73.1858,0.0210235,0.154577,NA,NA,100,0.037429108,2,NA,NA,100,50,14.4609,NA,NA,NA,NA,NA,0,0,0,11649
20554,EARLI_11649_PLaD1_F1_OPS046_S6,93064,1,13687,Sphingomonas koreensis,,bacteria,-0.0860202,-0.097414043,-0.202336143,1.965028187,105,1,6,95.6288,122.829,56.0966,4.81989,14.1095,NA,NA,-0.097414043,0.711153058,38,NA,NA,98.3032,47.7105,266.571,1.02721,3.24447,NA,NA,NA,6.494234737,0.000103977,0.000450679,11649
20565,EARLI_11649_PLaD1_F1_OPS046_S6,401472,1,1716,Corynebacterium ureicelerivorans,,bacteria,-0.044400254,-0.202791868,-0.321071433,0.486578408,26,NA,NA,91.0052,128.5,55.3704,6.57146,18.9518,NA,NA,-0.202791868,0.074858217,4,NA,NA,88.025,48,307.653,0.260923,0.917516,NA,NA,NA,0,0,0,11649
20567,EARLI_11649_PLaD1_F1_OPS046_S6,1552759,1,1763,Mycobacterium grossiae,,bacteria,6.694596319,100,100,0.280718312,15,NA,NA,89.8316,106.733,32.0757,NA,NA,NA,NA,-0.201603221,0.018714554,1,NA,NA,88.2,34,307.653,0.076263,0.285454,NA,NA,NA,0,0,0,11649
20571,EARLI_11649_PLaD1_F1_OPS046_S6,1747,1,1912216,Cutibacterium acnes,,bacteria,4.169584599,0.557582643,-0.01041806,27.66011106,1478,15,68,99.5829,138.938,76.8613,29.2759,155.095,NA,NA,0.557582643,21.54045185,1151,18,83,97.3179,49.6455,240.408,5.63747,28.5213,NA,NA,NA,155.5095968,0.002478641,0.008224312,11649
20573,EARLI_11649_PLaD1_F1_OPS046_S6,267128,1,165697,Sphingopyxis granuli,,bacteria,-0.027289119,-0.186827935,-0.259082532,0.299432867,16,NA,NA,91.9459,113.312,51.4354,2.0384,6.71202,NA,NA,-0.186827935,0.074858217,4,NA,NA,99.275,41,307.653,0.239437,0.880911,NA,NA,NA,0,0,0,11649
20576,EARLI_11649_PLaD1_F1_OPS046_S6,1655,1,1654,Actinomyces naeslundii,,bacteria,-0.017785706,-0.213735921,-0.213735921,0.22457465,12,NA,NA,97.359,145.083,76.2705,2.67666,11.4725,NA,NA,-0.248605719,0.037429108,2,NA,NA,98.246,57,34.7375,0.847394,3.25803,NA,NA,NA,0.77592184,0.000446316,0.001748781,11649
20577,EARLI_11649_PLaD1_F1_OPS046_S6,2575923,1,1696,Brevibacterium sp. CS2,,bacteria,3.410948972,100,100,0.074858217,4,NA,NA,99.65,146,86.9529,NA,NA,NA,NA,100,0.056143662,3,NA,NA,99.3,48,307.653,NA,NA,NA,NA,NA,0,0,0,11649
20580,EARLI_11649_PLaD1_F1_OPS046_S6,28449,1,482,Neisseria subflava,,bacteria,2.930930554,20.41816854,6.229215462,0.074858217,4,NA,NA,96.048,177,86.0789,0.00257004,0.0116047,NA,NA,20.41816854,0.486578408,26,1,24,38.4612,46.8462,3.36348,0.00587755,0.0235428,NA,NA,NA,0.049402602,1.77e-06,9.1e-06,11649
20581,EARLI_11649_PLaD1_F1_OPS046_S6,196162,1,1839,Nocardioides sp. JS614,,bacteria,-0.010019222,-0.071125187,-0.287653668,0.131001879,7,NA,NA,89.3143,102.571,41.9502,3.62562,12.1487,NA,NA,-0.071125187,0.018714554,1,NA,NA,97.9,48,307.653,0.025459,0.094825,NA,NA,NA,0.074476003,2.22e-08,1.25e-07,11649
20583,EARLI_11649_PLaD1_F1_OPS046_S6,960,1,146784,Bacteriovorax stolpii,,bacteria,2.681287912,100,100,0.037429108,2,NA,NA,91.81,232,85.4377,NA,NA,NA,NA,100,0.037429108,2,NA,NA,96.104,77,48.2441,NA,NA,NA,NA,NA,0,0,0,11649
20584,EARLI_11649_PLaD1_F1_OPS046_S6,1653478,1,1827,Rhodococcus sp. PBTS 1,,bacteria,-0.007191196,-0.052359963,-0.274174391,0.074858217,4,NA,NA,94.9,124.25,64.2066,0.366503,1.06372,NA,NA,-0.052359963,0.018714554,1,NA,NA,100,42,307.653,0.023732,0.095826,NA,NA,NA,0,0,0,11649
20589,EARLI_11649_PLaD1_F1_OPS046_S6,29382,1,1279,Staphylococcus cohnii,,bacteria,-0.084104555,-0.033704712,-0.135621428,1.721738983,92,NA,NA,99.0463,133.489,72.5849,3.34666,11.9813,NA,NA,-0.033704712,0.991871371,53,NA,NA,99.328,50.717,233.426,1.17105,5.31613,NA,NA,NA,2.368246395,5.53e-09,3.14e-08,11649
20592,EARLI_11649_PLaD1_F1_OPS046_S6,2161816,1,72763,Tessaracoccus timonensis,,bacteria,1.819916636,100,100,0.037429108,2,NA,NA,96.7,92,46.6576,NA,NA,NA,NA,100,0.037429108,2,NA,NA,100,33,307.653,NA,NA,NA,NA,NA,0.056195414,0.000359988,0.001433781,11649
20593,EARLI_11649_PLaD1_F1_OPS046_S6,82987,1,82986,Tatumella ptyseos,,bacteria,1.579617812,100,100,0.037429108,2,NA,NA,97.55,102,54.1677,NA,NA,NA,NA,0.140859113,0.037429108,2,NA,NA,93.95,33,307.653,0.0187102,0.132891,NA,NA,NA,0,0,0,11649
20598,EARLI_11649_PLaD1_F1_OPS046_S6,1748,1,1912215,Acidipropionibacterium acidipropionici,,bacteria,-0.015076792,-0.183380788,-0.361610632,0.112287325,6,NA,NA,89.1633,167,45.1136,1.84237,4.78438,NA,NA,-0.183380788,0.018714554,1,NA,NA,100,48,307.653,0.0503857,0.172707,NA,NA,NA,0.14118032,7.22e-06,3.56e-05,11649
20600,EARLI_11649_PLaD1_F1_OPS046_S6,2751,1,2747,Carnobacterium maltaromaticum,,bacteria,-0.006181902,-0.206392078,-0.206392078,0.074858217,4,NA,NA,99.043,135.5,64.045,0.560732,2.35413,NA,NA,-0.292476518,0.037429108,2,NA,NA,100,69,44.3335,1.71995,5.75267,NA,NA,NA,0,0,0,11649
20608,EARLI_11649_PLaD1_F1_OPS046_S6,645,1,642,Aeromonas salmonicida,,bacteria,-0.00445759,-0.119464894,-0.173991399,0.037429108,2,NA,NA,99.65,146,86.9529,0.61578,3.32402,NA,NA,-0.119464894,0.074858217,4,NA,NA,70.3705,37.5,153.806,0.108109,0.278331,NA,NA,NA,0.106086449,0.001912961,0.006554383,11649
20612,EARLI_11649_PLaD1_F1_OPS046_S6,1303,1,1301,Streptococcus oralis,,bacteria,-0.009168495,-0.207942557,-0.207942557,0.131001879,7,NA,NA,99.1429,82.7143,43.3147,14.5482,69.3326,NA,NA,-0.308211773,0.056143662,3,NA,NA,92.1,44,307.653,1.25477,3.88897,NA,NA,NA,0.107444383,2.68e-07,1.44e-06,11649
20614,EARLI_11649_PLaD1_F1_OPS046_S6,1422,1,129337,Geobacillus stearothermophilus,,bacteria,0.001686007,0.320599123,0.320599123,0.037429108,2,NA,NA,96.6,95,50.8444,0.0141472,0.07262,NA,NA,-0.178591927,0.037429108,2,NA,NA,100,32,307.653,0.130765,0.522621,NA,NA,NA,0.049402602,0.000252993,0.001032716,11649
20615,EARLI_11649_PLaD1_F1_OPS046_S6,1825976,1,1525371,Neorhizobium sp. NCHU2750,,bacteria,0.594137869,100,0.178014589,0.037429108,2,NA,NA,89.7,119.5,51.0278,0.0200716,0.0975061,NA,NA,100,0.018714554,1,NA,NA,81.2,48,307.653,NA,NA,NA,NA,NA,0.008840537,1.79e-06,9.21e-06,11649
20619,EARLI_11649_PLaD1_F1_OPS046_S6,158850,1,586,Providencia rustigianii,,bacteria,0.511996776,100,100,0.037429108,2,NA,NA,97.1,104,54.8539,NA,NA,NA,NA,0.271578348,0.018714554,1,NA,NA,97.1,34,307.653,0.00577352,0.0476512,NA,NA,NA,0,0,0,11649
20622,EARLI_11649_PLaD1_F1_OPS046_S6,61646,1,1330545,Lelliottia amnigena,,bacteria,-0.000860653,-0.094168698,-0.094168698,0.037429108,2,NA,NA,100,145,86.9586,0.359277,3.41778,NA,NA,-0.123103313,0.037429108,2,NA,NA,100,47.5,307.653,0.0907129,0.432838,NA,NA,NA,0,0,0,11649
20624,EARLI_11649_PLaD1_F1_OPS046_S6,158836,1,547,Enterobacter hormaechei,,bacteria,0.027908703,0.177213298,0.177213298,0.973156817,52,3,46,99.9,212.038,107.056,0.446027,2.97455,NA,NA,-0.086843008,0.131001879,7,NA,NA,79.7526,42.2857,145.205,0.209443,0.903252,NA,NA,NA,0,0,0,11649
20625,EARLI_11649_PLaD1_F1_OPS046_S6,1354,1,1350,Enterococcus hirae,,bacteria,0.026207225,2.594310261,-0.10716182,0.037429108,2,NA,NA,100,125,73.2924,0.0953864,0.540839,NA,NA,2.594310261,0.037429108,2,NA,NA,98.8,41,307.653,0.00197267,0.013667,NA,NA,NA,0,0,0,11649
20628,EARLI_11649_PLaD1_F1_OPS046_S6,4558,1,4557,Sorghum bicolor,sorghum,eukaryota,0.015002908,0.561717717,0.561717717,0.037429108,2,NA,NA,100,82,43.975,0.00720701,0.053803,NA,NA,0.41305813,0.018714554,1,NA,NA,100,27,307.653,0.00369258,0.0363677,NA,NA,NA,0.053722192,0.000318396,0.001280226,11649
20630,EARLI_11649_PLaD1_F1_OPS046_S6,43675,1,32207,Rothia mucilaginosa,,bacteria,-0.009570293,-0.07113135,-0.221593449,0.149716433,8,NA,NA,98.725,132.125,75.7599,9.64309,42.8414,NA,NA,-0.07113135,0.187145542,10,NA,NA,88.1136,38.4,246.039,0.242849,0.783107,NA,NA,NA,0.616583004,0.001443897,0.005084719,11649
20636,EARLI_11649_PLaD1_F1_OPS046_S6,1108849,1,5073,Penicillium rubens,,eukaryota,-0.008742028,-0.133809877,-0.238748771,0.149716433,8,NA,NA,96.127,141,61.366,0.855496,2.95616,NA,NA,-0.133809877,0.018714554,1,NA,NA,100,47,307.653,0.0443544,0.191614,NA,NA,NA,0.246041892,1.3e-05,6.26e-05,11649
20638,EARLI_11649_PLaD1_F1_OPS046_S6,1252,1,1243,Leuconostoc carnosum,,bacteria,-0.000562866,0.073881377,-0.136417729,0.037429108,2,NA,NA,100,250,92.0904,0.0782633,0.299332,NA,NA,0.073881377,0.037429108,2,NA,NA,100,61,39.8297,0.0241906,0.179186,NA,NA,NA,0,0,0,11649
20639,EARLI_11649_PLaD1_F1_OPS046_S6,3330,1,3328,Picea glauca,white spruce,eukaryota,-0.000348621,0.053605413,-0.095723323,0.037429108,2,NA,NA,100,68,34.4437,0.107337,0.730312,NA,NA,0.053605413,0.018714554,1,NA,NA,65.9,44,307.653,0.0148604,0.0718986,NA,NA,NA,0.063011325,0.000490797,0.001908421,11649
20643,EARLI_11649_PLaD1_F1_OPS046_S6,837,1,836,Porphyromonas gingivalis,,bacteria,-0.003621174,-0.164676759,-0.164676759,0.037429108,2,NA,NA,99.571,233,116.015,3.71779,22.349,NA,NA,-0.231743591,0.037429108,2,NA,NA,100,77,45.767,0.353678,1.36465,NA,NA,NA,0,0,0,11649
20648,EARLI_11649_PLaD1_F1_OPS046_S6,4903,1,604195,Cyberlindnera jadinii,,eukaryota,-0.001496933,-0.061443277,-0.061443277,0.093572771,5,NA,NA,97.02,124.4,68.5034,0.157083,1.03364,NA,NA,-0.088333943,0.074858217,4,NA,NA,100,39,307.653,0.156518,0.924444,NA,NA,NA,0,0,0,11649
20651,EARLI_11649_PLaD1_F1_OPS046_S6,298653,1,1854,Frankia sp. EAN1pec,,bacteria,-0.003249034,0.052973215,-0.155966199,0.074858217,4,NA,NA,89.65,92.5,36.1223,0.133351,0.375035,NA,NA,0.052973215,0.018714554,1,NA,NA,85.4,48,307.653,0.0148746,0.0724886,NA,NA,NA,0,0,0,11649
20652,EARLI_11649_PLaD1_F1_OPS046_S6,28112,1,195950,Tannerella forsythia,,bacteria,-0.00269006,-0.138027806,-0.161475045,0.037429108,2,NA,NA,99.15,118,67.1391,1.10185,6.59186,NA,NA,-0.138027806,0.056143662,3,NA,NA,96.7,43,307.653,0.361221,2.21026,NA,NA,NA,0.105047218,0.001866058,0.006405792,11649
20653,EARLI_11649_PLaD1_F1_OPS046_S6,160808,1,119977,Acidithiobacillus ferrivorans,,bacteria,-0.007150829,-0.264736376,-0.286798095,0.037429108,2,NA,NA,93,143.5,72.2041,0.700426,2.31172,NA,NA,-0.264736376,0.037429108,2,NA,NA,97.9,48,307.653,0.206548,0.63882,NA,NA,NA,0,0,0,11649
20662,EARLI_11649_PLaD1_F1_OPS046_S6,729,1,724,Haemophilus parainfluenzae,,bacteria,-0.013889007,-0.25090678,-0.25090678,0.112287325,6,NA,NA,97.7167,87.3333,43.762,2.06031,7.76393,NA,NA,-0.325361464,0.037429108,2,NA,NA,100,48,307.653,0.268235,0.709383,NA,NA,NA,0.356742238,0.00065909,0.002503452,11649
20672,EARLI_11649_PLaD1_F1_OPS046_S6,36809,1,670516,Mycobacteroides abscessus,,bacteria,-75.03589777,-0.243210614,-0.243210614,1.609451658,86,NA,NA,99.5279,109.465,60.6545,7.78024,25.3722,NA,NA,-0.255717732,1.403591562,75,NA,NA,97.9169,46.3067,257.399,36.2638,136.323,NA,NA,NA,8.357110224,0.001814656,0.006243643,11649
20799,EARLI_11658_PLaD1_P2_OPS046_S32,56689,1,1866885,Mycolicibacterium mucogenicum,,bacteria,-7.802934864,0.422249008,0.422249008,0.03833922,2,NA,NA,98.4,127.5,72.2567,0.00854305,0.0705654,NA,NA,-0.289115845,0.325883371,17,NA,NA,99.2471,49.6471,276.91,3.23595,10.0654,NA,NA,NA,0,0,0,11658
20801,EARLI_11658_PLaD1_P2_OPS046_S32,93064,1,13687,Sphingomonas koreensis,,bacteria,-0.023099417,-0.281152959,-0.325302433,0.230035321,12,NA,NA,96.6417,117.75,63.5711,4.81989,14.1095,NA,NA,-0.281152959,0.11501766,6,NA,NA,99.3,45,307.653,1.02721,3.24447,NA,NA,NA,0.951935915,0.001215038,0.004354527,11658
20805,EARLI_11658_PLaD1_P2_OPS046_S32,2067957,1,407,Methylobacterium sp. DM1,,bacteria,2.518164935,100,100,0.03833922,2,NA,NA,99.3,145,85.5768,NA,NA,NA,NA,100,0.03833922,2,NA,NA,100,48,307.653,NA,NA,NA,NA,NA,0,0,0,11658
20806,EARLI_11658_PLaD1_P2_OPS046_S32,1705,1,1716,Corynebacterium stationis,,bacteria,-0.004889749,-0.134154216,-0.346278233,0.03833922,2,NA,NA,96.7,92,46.6576,1.48706,4.18369,NA,NA,-0.134154216,0.03833922,2,NA,NA,93.3,30,307.653,0.134725,0.71847,NA,NA,NA,0,0,0,11658
20807,EARLI_11658_PLaD1_P2_OPS046_S32,2052657,1,37914,Dietzia sp. JS16-p6b,,bacteria,1.934950686,100,100,0.03833922,2,NA,NA,94.1,143,73.9193,NA,NA,NA,NA,100,0.01916961,1,NA,NA,100,48,307.653,NA,NA,NA,NA,NA,0.021393115,2.37e-05,0.00011123,11658
20808,EARLI_11658_PLaD1_P2_OPS046_S32,41276,1,41275,Brevundimonas vesicularis,,bacteria,-0.010952754,-0.261829092,-0.31261711,0.07667844,4,NA,NA,85.8835,179.75,53.7036,6.64095,20.9978,NA,NA,-0.261829092,0.03833922,2,NA,NA,96.9,48,307.653,0.460248,1.61139,NA,NA,NA,0.053384998,2.52e-06,1.28e-05,11658
20809,EARLI_11658_PLaD1_P2_OPS046_S32,2017484,1,43668,Brachybacterium sp. VM2412,,bacteria,1.558407107,100,100,0.03833922,2,NA,NA,88.95,125.5,55.1109,NA,NA,NA,NA,100,0.01916961,1,NA,NA,72.9,48,307.653,NA,NA,NA,NA,NA,0.025771716,4.05e-05,0.000185124,11658
20810,EARLI_11658_PLaD1_P2_OPS046_S32,363952,1,283,Comamonas thiooxydans,,bacteria,1.456702329,100,100,0.07667844,4,NA,NA,100,83.5,45.0055,NA,NA,NA,NA,-0.329702659,0.01916961,1,NA,NA,97.1,34,307.653,1.35677,4.05699,NA,NA,NA,0,0,0,11658
20819,EARLI_11658_PLaD1_P2_OPS046_S32,129951,1,10509,Human mastadenovirus C,,viruses,0.009756351,0.470890541,0.265414822,0.03833922,2,NA,NA,99.65,146,86.9529,0.0171119,0.0799779,NA,NA,0.470890541,0.03833922,2,NA,NA,100,48,307.653,0.0114153,0.0571766,NA,NA,NA,0.123635305,0.002799941,0.009137314,11658
20820,EARLI_11658_PLaD1_P2_OPS046_S32,818,1,816,Bacteroides thetaiotaomicron,,bacteria,0.009719656,0.526698904,-0.0954125,0.153356881,8,NA,NA,100,80,42.6219,0.524522,3.89011,NA,NA,0.526698904,0.05750883,3,NA,NA,100,32,307.653,0.0118463,0.0866957,NA,NA,NA,0,0,0,11658
20822,EARLI_11658_PLaD1_P2_OPS046_S32,573,1,570,Klebsiella pneumoniae,,bacteria,-0.071884933,-0.114002408,-0.114002408,0.881802063,46,NA,NA,99.8038,117.522,65.3982,1.55119,5.8717,NA,NA,-0.190864426,1.035158943,54,1,13,78.9863,46.3148,191.274,8.46219,38.9126,NA,NA,NA,2.766238747,0.000110276,0.000475706,11658
20825,EARLI_11658_PLaD1_P2_OPS046_S32,742013,1,80865,Delftia sp. Cs1-4,,bacteria,-0.005552248,-0.284027578,-0.312441362,0.07667844,4,NA,NA,90.565,148.5,47.6929,18.2114,58.042,NA,NA,-0.284027578,0.01916961,1,NA,NA,93.671,79,50.3344,4.39825,15.4178,NA,NA,NA,0,0,0,11658
20826,EARLI_11658_PLaD1_P2_OPS046_S32,520,1,517,Bordetella pertussis,,bacteria,-0.009321365,-0.213507951,-0.276101467,0.07667844,4,NA,NA,95.875,106.25,55.0084,0.63167,2.0101,NA,NA,-0.213507951,0.03833922,2,NA,NA,100,38,307.653,1.83424,8.4114,NA,NA,NA,0.015749379,7.9e-09,4.48e-08,11658
20828,EARLI_11658_PLaD1_P2_OPS046_S32,347,1,338,Xanthomonas oryzae,,bacteria,-0.022407228,-0.287355351,-0.32181646,0.03833922,2,NA,NA,91.5,71,28.2518,1.34689,4.06614,NA,NA,-0.287355351,0.210865711,11,1,8,45.7324,35.6364,84.2369,1.49312,4.46226,NA,NA,NA,0,0,0,11658
